"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"CC_cell_cortex%0005938",0.0118694362017804,0.0994466276365386,-0.331236425498336,-1.42164829031518,7,138,"FNBP1;MYL12B;ITCH;DBN1;GIPC1;MYL12A;DBNL;ACTR2;MARCKS;PFN1;CDC42SE1;RYR1;PXN;IQGAP1;GRB2;MYO9B;RAC1;PSEN1;NEDD9;CD2AP;NCL;CORO1C;CSNK1G2;DCTN1;RIC8A;ILK;CLIP2;AKT2;SPIRE1;CYTIP;MYO1C;MAP2K2;CD302;NUMA1;NDFIP1"
"BP_defense_response_to_bacterium%0042742",0.00783699059561129,0.0997001499250375,-0.420237319954875,-1.68324922233377,4,82,"IRF8;LYZ2;H2-K1;OAS3;PRKCD;SERPINB9;SLAMF8;RBCK1;ZNFX1;SLC9A9;SHC1;NAIP6;TAB2;RBPJ;NLRC4;SLAMF9;NCF1;SHARPIN;NOD2;H2-M3;NLRP1A;SYK;GSDMD;NAIP5;NAIP2"
"BP_cellular_response_to_xenobiotic_stimulus%0071466",0.00806451612903226,0.101710233592881,0.406855912214998,1.62063267500416,2,56,"SERPINE1;ITGB3;TFRC;RNF149;PRNP;CCL4;PCNA;KCNH2;PRKAA2;UMPS;NFE2L2;PPM1E;EGFR;GSTM1;BRAF;CRHBP;RAP2A;BLM;FANCB;EDN1;CCL2;CD69;NOS2;GAS6;CHEK2;ACER2;REST"
"RA_Metabolism_of_amino_acids_and_derivatives%R-MMU-71291",0.0131578947368421,0.102512127906712,0.310133616161399,1.43701494820434,3,139,"SLC3A2;SERINC5;ASS1;TXNRD1;IDO1;DUOX2;ARG2;SERINC1;BCAT1;SAT1;GLUL;PSMC6;NAT8L;ALDH6A1;ASNS;DLAT;SLC25A13;ALDH7A1;IDO2;ECHS1;GCSH;PSMD11;GRHPR;GLS2;PSMB6;AHCY;PHGDH;ADO;LIPT2;SHMT1;PSMD14;ETHE1;HIBCH;SLC6A8;DLD;PSMC2;PSMF1;QDPR;PSPH;PSMD8;RIDA;GSTZ1;SLC36A4;GPT2;PSMC4;AUH;AZIN1;PSMD9;PSMD13;MTR;SMS;RIMKLA;PRODH;DIO2;CARNMT1;PAOX;PDHX;MTRR;SERINC2;ACAD8"
"RA_PLC_beta_mediated_events%R-MMU-112043",0.0132325141776938,0.102512127906712,-0.539633253242664,-1.66620096320643,6,23,"PLCB2;PRKCD;ADCY7;GNA15;CAMKK2;PRKACA;PRKCG;PLCB4;PLCB3;GNAQ;CAMKK1;PRKAR2B"
"CC_Golgi_lumen%0005796",0.0133333333333333,0.103575008352823,0.540598011794338,1.68829104121534,5,20,"GPC1;SDC1;SDC4;FURIN;AGRN;SOD3;GALNT2;ABCC5;HSPG2;SDC2"
"CC_desmosome%0030057",0.0136986301369863,0.103575008352823,0.619900318158425,1.71242150059555,5,15,"DSP;KLHL24;PKP2;JUP;B4GALT1;PPL;PERP;PKP1;PKP4;DSG2"
"CC_filopodium%0030175",0.0134680134680135,0.103575008352823,-0.438078358252105,-1.62425471501593,7,55,"LCP1;ADGRA2;SHTN1;MYO1G;CFL1;VASP;DBN1;TUBB3;PPP1R9B;PALLD;MYO6;ITGB1;TWF2;TRPV4;UBE2Q1;CDC42;SCIMP"
"CC_ruffle_membrane%0032587",0.013136288998358,0.103575008352823,-0.38207202112185,-1.51851217545171,7,84,"LCP1;FGD2;PLCG2;PLEKHO1;SH3BGRL3;ARPC2;CFL1;AIF1;PPP1R9B;EEF1A1;MYO6;PIP5K1C;ITGB1;PLEK;TRPV4;RAC1;INPP5K;SH2D3C;PAK1;CDC37;CORO1C;DIAPH1;AKT2;ABCA7;MYO1C;PLEKHA1;DNM2;PSD4;PDE9A"
"CC_peroxisomal_matrix%0005782",0.0141843971631206,0.104694360013509,-0.540981958859221,-1.64046505769734,7,23,"ACOX3;MVD;CAT;PHYH;HSD17B4;HSPD1;ACAA1A;GNPAT;PRDX5"
"KEGG_Hematopoietic_cell_lineage%mmu04640",0.0394088669950739,0.105784396991022,-0.401965437614128,-1.45240984417743,23,49,"H2-AA;H2-AB1;H2-EB1;H2-DMA;H2-DMB1;CD36;ITGA4;ANPEP;IL1R2;H2-DMB2;CSF2RA;CD8A;H2-OB;IL6RA;ITGA2B;IL3RA"
"KEGG_Amoebiasis%mmu05146",0.0394321766561514,0.105784396991022,-0.36644911118378,-1.41840679824341,24,68,"RAB7B;PLCB2;TGFB1;SERPINB9;ACTN1;NFKB1;IL1R2;PIK3CD;ITGB2;SERPINB6B;GNA15;PIK3R2;PRKACA;RAB7;PRKCG;PLCB4;PLCB3;COL4A1;PIK3R1;GNAQ;VCL;PRKCB;TGFB3;RAB5C;RAB5B;ITGAM"
"RA_Fc_epsilon_receptor_(FCERI)_signaling%R-MMU-2454202",0.0138888888888889,0.105985371381477,-0.378251242666021,-1.49772074307865,8,84,"CARD11;PLCG2;PSME1;VAV3;LYN;NFKB1;FOS;BTK;GRB2;IKBKB;PAK2;RAC1;SHC1;TAB2;VAV1;PPP3CB;NFKBIA;PIK3R2"
"RA_RHOU_GTPase_cycle%R-MMU-9013420",0.0140105078809107,0.105985371381477,-0.480448936813312,-1.59647532383105,7,32,"ARHGAP30;ARHGEF6;WDR6;IQGAP1;GRB2;PAK2;PIK3R2;CDC42;WWP2;GIT2;SRGAP2;PIK3R1;ARHGAP31"
"KEGG_Gastric_cancer%mmu05226",0.0401234567901235,0.106613756613757,0.283974293145121,1.29510423800127,12,116,"CDKN1A;CCNE1;TGFBR1;CCNE2;POLK;GADD45B;KRAS;TCF7;FZD5;WNT11;JUP;WNT9A;GADD45A;FRAT2;EGFR;ERBB2;SHH;BRAF;CDX2;WNT7B;FGFR2;TCF7L1;WNT3;WNT4;DVL2;FZD2;ABCB1A;LEF1;FGF9;FZD4;BAX;AKT3;WNT7A;FGF15;SMAD3;SOS2;TRP53"
"RA_Glycosphingolipid_metabolism%R-MMU-1660662",0.014336917562724,0.107193465032925,-0.493774737575106,-1.6198382732919,7,30,"GM2A;PSAP;ASAH1;GLTP;HEXA;ESYT1;SUMF1;B4GALNT1;GLB1"
"MF_cysteine-type_endopeptidase_inhibitor_activity_involved_in_apoptotic_process%0043027",0.0126126126126126,0.107692307692308,-0.585476017684758,-1.7158304297045,6,19,"RPS6KA1;SERPINB9;ARRB1;NAIP6;BIRC3;NAIP5;NAIP2;TNFAIP8;BCL2A1D;PRDX5;BIRC5;RPS6KA3"
"BP_homologous_chromosome_pairing_at_meiosis%0007129",0.0090702947845805,0.108769190736404,0.577230040954373,1.74731105357193,3,18,"ZCWPW1;CCNE1;CCNE2;TEX15;SUN1;MND1;NDC1;TEX19.1;BRIP1"
"BP_defense_response%0006952",0.00884955752212389,0.108769190736404,-0.510928139235704,-1.70177462144866,4,33,"TLR3;TAPBP;TAP1;TGFB1;STAT2;STAT1;CYBB;NOD2;STAT6;CST3;LSP1"
"BP_pyroptotic_inflammatory_response%0070269",0.00880281690140845,0.108769190736404,-0.574254395616594,-1.75109849175154,4,22,"NLRP3;NLRP1B;NAIP6;NLRC4;DHX9;NLRP1A;CASP6;DPP9;GSDMD;NAIP5;NAIP2;TRIM21"
"BP_establishment_or_maintenance_of_cell_polarity%0007163",0.0087260034904014,0.108769190736404,-0.5119607995874,-1.70498545234703,4,32,"ACTB;ACTR3;EHBP1L1;ACTR2;CTNNA1;RAC1;RHOG;CDC42;RAC2;SPINT2;LIMS1"
"BP_response_to_X-ray%0010165",0.00898876404494382,0.108769190736404,0.596637032490462,1.77159556829383,3,17,"CDKN1A;PMAIP1;CASP3;LIG4;XRCC2;RAD51;BLM;TRP53;XRCC4"
"BP_embryonic_forelimb_morphogenesis%0035115",0.00900900900900901,0.108769190736404,0.511806706026821,1.64771130864111,3,21,"RUNX2;WNT9A;TFAP2A;SHH;RDH10;RECK;WNT3;WNT7A;SHOX2;OSR2;ALX4;HOXA9;TWIST1;CTNNB1;MSX1;HOXA13"
"MF_phosphotyrosine_residue_binding%0001784",0.0134453781512605,0.108845760980592,-0.439709955725436,-1.54759741793063,7,44,"SLA;PLCG2;SHE;PTPN11;PFN1;STAP1;PTPN6;GRB2;HCK;SHC1;SH2D3C;VAV1;PIK3R2;SYK;ABL1;PIK3R1"
"MF_voltage-gated_potassium_channel_activity%0005249",0.0134831460674157,0.108845760980592,0.578302826703757,1.71715577332446,5,17,"KCNH2;KCNK5;KCNC3;KCNS3;KCNB1;KCNQ4;KCNH3;KCNAB2;HCN3;KCNG3;KCNG1;HCN4;KCNAB3;KCNA7;KCNC2;HCN2"
"MF_carbohydrate_binding%0030246",0.0134730538922156,0.108845760980592,-0.369161190470673,-1.5298272957025,8,104,"GUSB;KLRI1;TALDO1;LGALS3;PYGB;TKT;MLEC;OS9;GALNT10;CLEC12A;NECTIN1;CLEC4A2;LY75;CLEC4B1;FUCA1;CLEC9A;MGAT2;CLEC5A;CALR;LMAN2L;PGD;MAN2A2;MAN2B2;CD72;H6PD"
"MF_protein_kinase_inhibitor_activity%0004860",0.0137299771167048,0.108859104282445,0.436238786717246,1.55092744204829,5,33,"CDKN1A;CDKN1C;TESC;PAK1IP1;CAMK2N1;TRIB3;GPRC5B;AKT1S1;ITPRIP;NCK1;CDKN1B;PARVA;HEXIM1;SH3BP5L;SPRY4;TRIB2;PRKRIP1"
"MF_coreceptor_activity%0015026",0.014018691588785,0.109198229217905,0.482752009210704,1.62798948469701,5,27,"CD80;IL1RAP;IL18RAP;FCRL1;TGFBR3;ACVR2A;ERBB2;IL12RB2;RECK;IL2RG;IL2RB;GFRA4;RGMB;RAMP3;KDR;CSF2RB2"
"RA_Sensory_Perception%R-MMU-9709957",0.0148883374689826,0.109673155235273,0.456842635811253,1.674684896061,5,38,"GPC1;SDC1;SDC4;CALM1;STRA6;MYO7A;NMT2;RDH10;FNTB;LPL"
"RA_Regulation_of_TP53_Activity_through_Acetylation%R-MMU-6804758",0.0151228733459357,0.109673155235273,-0.53433540620021,-1.64984304272616,7,23,"PIP4K2A;PIP4K2B;PML;HDAC1;MBD3;BRPF1;BRD7;GATAD2A"
"RA_Antigen_activates_B_Cell_Receptor_(BCR)_leading_to_generation_of_second_messengers%R-MMU-983695",0.015180265654649,0.109673155235273,-0.583009707391016,-1.67681815733171,7,18,"PLCG2;PTPN6;PIK3CD;BTK;GRB2;VAV1;DAPP1;SYK;PIK3R1"
"BP_positive_regulation_of_bone_mineralization%0030501",0.00930232558139535,0.109752438109527,0.465368314176565,1.62052139645469,3,31,"FGFR3;VDR;TFAP2A;ACVR2A;WNT4;BMPR1A;BMP7;BMP6;ISG15;SMAD3;CD276;ACVR2B;OSR2;FAM20C;ADGRV1"
"BP_collagen_fibril_organization%0030199",0.00925925925925926,0.109752438109527,0.455188711765466,1.6287076795433,3,34,"TGFBR1;ANXA2;P3H1;COL5A1;COL2A1;CYP1B1;LOXL4;COL6A1;PLOD1;ACAN;EXT1;FOXC1;MKX;PLOD3;CRTAP;ADAMTS7;COL1A2;LOXL2;TNXB;FOXC2;COL14A1;TGFB2"
"KEGG_Pentose_phosphate_pathway%mmu00030",0.043261231281198,0.1138668257307,-0.491032653382786,-1.51222270731091,25,24,"TALDO1;TKT;PFKP;GPI1;ALDOC;PGD;H6PD;PGLS;IDNK;PFKL"
"BP_skeletal_system_morphogenesis%0048705",0.0099009900990099,0.115881188118812,0.443749177296032,1.66901162583501,3,43,"CSRNP1;TIPARP;TGFBR1;SIX1;RYK;COL2A1;ZFAND5;RUNX2;TFAP2A;HOXB4;PDGFRA;LAMA5;WNT7A;HOXB8;TCF15;ACVR2B"
"KEGG_Ras_signaling_pathway%mmu04014",0.0446304044630404,0.116372736870919,-0.296055782126531,-1.29627177691191,31,159,"RASGRP4;PLCG2;GNG2;RALB;GNB2;PTPN11;RASSF5;AKT1;NFKB1;RASA4;PIK3CD;CHUK;FGFR1;STK4;GRB2;IKBKB;RASA3;PAK2;RAC1;SHC1;PLD2;PAK1;GNG10;NRAS;PIK3R2;RASGRF2;RASGRP3;GNB1;CDC42;PRKACA;RGL2;RAC2;HTR7;PRKCG;AKT2"
"RA_Homologous_DNA_Pairing_and_Strand_Exchange%R-MMU-5693579",0.0163265306122449,0.116643990929705,0.594821144004956,1.72274610195882,7,16,"RAD51AP1;EXO1;XRCC2;RAD51;BLM;RAD51C"
"CC_dendritic_spine%0043197",0.0163204747774481,0.117659236767649,-0.325745391122871,-1.39808107659405,10,138,"RGS14;ARPC2;CFL1;DBN1;PPP1R9B;GIPC1;RAB8A;MARCKS;RGS10;ACTN1;ITGB1;USP8;FUS;ABHD17A;ARRB1;RAC1;CAPZB;ADD1;DIP2A;ZMYND8;CDC42;GRK3;KIF3B;DOCK10;ASAP1;PPP1CA;APP;SRGAP2;ABI3;SIPA1L1;PTEN;ARRB2;LRRC7;ARFGEF2;SLC8A1;COMT;MTMR2;PRKAR2B;RHOA;NR3C1;AKAP5;ABR;PALM"
"KEGG_Apoptosis%mmu04215",0.0455696202531646,0.117721518987342,0.439633757742921,1.47195956074773,17,27,"PMAIP1;CASP7;CASP3;BOK;MAPK8;APAF1;BBC3;BCL2L1;BCL2L11"
"RA_Synthesis_of_IP3_and_IP4_in_the_cytosol%R-MMU-1855204",0.0167910447761194,0.118644415286206,-0.563573543369065,-1.67989007942987,8,20,"PLD4;PLCB2;PLCG2;INPP5D;PLCB4;PLCB3;PTEN;ITPKB;ITPK1"
"KEGG_Chemical_carcinogenesis%mmu05207",0.0469416785206259,0.119061166429587,-0.304381735572681,-1.29715338684332,32,129,"GNAI2;MYC;CCND1;BCL6;RPS6KA1;JAK2;AKT1;NFKB1;MTOR;PIK3CD;FOS;GRB2;ARRB1;ADCY7;HSP90B1;CREB1;NRAS;PIK3R2;PRKACA;PRKCG;UGT1A7C;AKT2;AIP;ATF6B;MAP2K2;HSP90AB1;STAT3;PIK3R1;KPNB1;ARRB2;GNAI3;CCND3;RPS6KB2;PRKCB;BIRC5;RXRB;CREB3"
"KEGG_Rheumatoid_arthritis%mmu05323",0.046875,0.119061166429587,0.327184521614013,1.35485766053036,17,62,"CTSL;CCL3;IL1A;CXCL2;CSF1;VEGFA;CD80;TLR4;CCL5;ATP6V1E1;ATP6V1H;CXCL12;CD28;FLT1;ATP6V0A1;IL6;ATP6V1D;ATP6V1C1"
"KEGG_GnRH_secretion%mmu04929",0.0478547854785479,0.12028364998662,-0.410999213005537,-1.44757376536801,28,44,"PLCB2;AKT1;PIK3CD;ARRB1;NRAS;PIK3R2;PRKCG;PLCB4;PLCB3;AKT2;MAP2K2;PIK3R1;GNAQ;ARRB2;PRKCB"
"BP_vasculogenesis%0001570",0.0106951871657754,0.121009098428453,0.381790996715438,1.52494564568462,3,57,"TIPARP;CITED1;ZFP36L1;MYO1E;FOXF1;TGFBR3;HEY2;ITGAV;HEY1;CAV1;NKX2-5;SHH;ADM;HDAC7;GLMN;SMO;NTRK2;FZD4;NPR2;T;GJC1;YAP1;KDR;PITX2;EGFL7;TEK;ENPP1;APELA;RASIP1;ZFPM2;ANGPT1;EPHA2;CTNNB1;WARS2;TEAD2;HOXA13;CITED2"
"BP_insulin-like_growth_factor_receptor_signaling_pathway%0048009",0.0106100795755968,0.121009098428453,0.395193769524135,1.57345058522323,3,55,"EPHB4;FGFR3;TYRO3;RET;IGF2;KRAS;NTRK1;FLT1;DDR1;EGFR;PDGFRA;COL6A1;ERBB2;FGFR2;EIF2AK3;NTRK2;EPHB2;IRS1;IGF1R;EPHA8;KDR;ATXN1;TEK;MST1R;FLT4;GHR"
"BP_phagocytosis,_engulfment%0006911",0.0104529616724739,0.121009098428453,-0.556588476780833,-1.72565373460537,5,23,"SH3BP1;GSN;AIF1;ITGB2;RAC1;ELMO1;CDC42;CLCN3;HAVCR1"
"BP_regulation_of_DNA-binding_transcription_factor_activity%0051090",0.0106951871657754,0.121009098428453,-0.605396809496415,-1.75626763476662,5,18,"SPI1;HCK;ZBTB7A;FANCA;USP7;SYK;CREBZF"
"BP_somatic_stem_cell_population_maintenance%0035019",0.010752688172043,0.121009098428453,0.373972512954539,1.48964794624214,3,56,"FGFR3;SOX4;GATA2;LIF;ZHX2;HMGA2;LIG4;MED7;MED6;ESRRB;NR2E1;BRAF;CDX2;MED21;TCF7L1;HES1;VANGL2;BMPR1A;MED30;WNT7A;KLF4;YAP1;REST;TBX1;PRDM16;MED10;TFAP2C;ASCL2"
"MF_extracellular_matrix_binding%0050840",0.0158730158730159,0.121510673234811,0.550384524519031,1.66604801409331,6,18,"SPP1;NID1;ITGB3;THBS1;SMOC1;OLFML2B;ADGRG6;ITGAV;THSD1;DMP1"
"MF_palmitoyltransferase_activity%0016409",0.0162162162162162,0.122033898305085,-0.581603787222081,-1.70448224351412,8,19,"ZDHHC3;ZDHHC13;ZDHHC2;ZDHHC9;ZDHHC5;ZDHHC16;ZDHHC6;ZDHHC4;ZDHHC7;ZDHHC8"
"CC_basolateral_plasma_membrane%0016323",0.0173611111111111,0.122316919191919,0.283872307516176,1.35624729748131,4,180,"SLC16A1;NDRG4;ATP1B1;SLC3A2;ATP2B4;TGFBR1;CAR2;CASK;SLC16A10;SLC39A14;SLC12A2;TFRC;DSP;ANXA2;SLCO4A1;STK39;NKD2;CAR12;EPCAM;SLC4A7;CNNM2;SLC4A4;DDR1;SLC4A11;SLC41A1;SLC4A8;P2RY2;P2RY1;HSPA1B;TRPC1;EGFR;SLC23A2;CAV1;ERBB2;SLC26A11;B4GALT1;SLC43A3;SLC39A8;TGFA;MEGF11;ERBB3;MYO1D;ADAM9;ITGA6;ADORA1;KCNJ4;SLC47A1;SLC29A1;DSTYK;SLC38A3;HSP90AA1;VANGL2;RHBG;SLC6A9;ANK2;ATP12A;SLC38A1;ANXA1;DLG3;ABCC5;SLC4A1;LIN7C;SLC30A1;PTH1R;CLCN2;EZR;MAP7"
"BP_cellular_response_to_type_II_interferon%0071346",0.0110236220472441,0.122693726937269,-0.414425592415984,-1.64873660602486,6,79,"IRF8;TLR3;ACTG1;RAB43;RAB7B;EVL;ZYX;ACTR3;GSN;AIF1;EPSTI1;ACTR2;WAS;STAT1;GBP9;DAPK1;MYO18A;CIITA;CDC42;VIM;MYO1C;ATL3;SLK"
"BP_midbody_abscission%0061952",0.011070110701107,0.122693726937269,-0.573516936960033,-1.689280469016,5,20,"KIF20A;STX2;MTMR4;CHMP1B;CHMP2A;CHMP1A;CHMP6;VPS4A;PDCD6IP;VPS4B"
"MF_nuclear_localization_sequence_binding%0008139",0.0166051660516605,0.122878228782288,-0.553269578840543,-1.62964235823635,8,20,"TNPO2;NFKBIA;NOLC1;POM121;NUP214;KPNB1;NUP98"
"BP_cellular_response_to_calcium_ion%0071277",0.0112179487179487,0.123397435897436,-0.417082820815307,-1.58424146243939,6,61,"ALOX5AP;PLCG2;SLC25A24;CPNE2;NFATC1;RYR1;RASA4;IQGAP1;FUS;FOS;ADD1;NFATC2;CPNE3;MICU2;NFATC3;SLC25A23;JUND;FOSB;MEF2A;ITPKB;CLIC4;NCSTN"
"RA_DNA_Double-Strand_Break_Repair%R-MMU-5693532",0.017910447761194,0.123832450649976,0.308813607519474,1.38178280926462,5,105,"XRCC5;POLK;UBB;RFC3;PCNA;RAD51AP1;EXO1;TDP2;LIG4;RFC4;RPA1;BARD1;XRCC2;UIMC1;RAD51;RAD17;POLD2;BRCA1;BLM;RNF168;RAD51C;APBB1;RAD1;NHEJ1;GEN1;CCNA2;CHEK2;XRCC4;POLM"
"RA_RHOG_GTPase_cycle%R-MMU-9013408",0.017741935483871,0.123832450649976,-0.41925336076141,-1.56518174074013,10,57,"PREX1;VAV3;ITGB1;ESYT1;DOCK2;PAK2;ARHGAP1;RHOG;ARHGDIA;MAP3K11;VAV1;VRK2;CDC42;ARHGDIB;ELMO2;DOCK5;LAMTOR1"
"BP_mitotic_G2_DNA_damage_checkpoint_signaling%0007095",0.0115740740740741,0.124506399782135,0.43394544091622,1.55269727445967,4,34,"CDKN1A;CCNG1;IER3;FOXN3;FOXO4;DTL;UIMC1;BRCA1;BLM;RINT1;SYF2;CREB3L1"
"BP_collagen-activated_tyrosine_kinase_receptor_signaling_pathway%0038063",0.0115740740740741,0.124506399782135,0.436302621510258,1.56113148654874,4,34,"EPHB4;FGFR3;TYRO3;RET;NTRK1;FLT1;DDR1;EGFR;PDGFRA;ERBB2;FGFR2;NTRK2;EPHB2;IGF1R;EPHA8;KDR;TEK;MST1R;FLT4"
"BP_negative_regulation_of_epithelial_to_mesenchymal_transition%0010719",0.0114942528735632,0.124506399782135,0.467050288166593,1.62233305447232,4,29,"VEGFA;FOXA1;DAB2IP;SPRY1;TGFBR3;IL17RD;SPRED1;GATA3;OVOL2;EFNA1;NKX2-1;LDLRAD4;PAWR"
"RA_RAB_GEFs_exchange_GTP_for_GDP_on_RABs%R-MMU-8876198",0.0184563758389262,0.126249464515208,-0.418215277344708,-1.52180974001646,10,52,"DENND4B;RINL;RIN3;GDI2;MADD;DENND1C;CCZ1;SBF2;TRAPPC12;SBF1;TRAPPC8;DENND1B;GDI1;ANKRD27;DENND6B;RIN2;DENND2D;TRAPPC3;TRAPPC6A;RAB3IL1"
"CC_collagen_trimer%0005581",0.018348623853211,0.126401630988787,0.519179327024006,1.6483275716731,7,22,"COL18A1;COL5A1;EMILIN2;COL2A1;COL27A1;COL6A1;COL7A1;COL12A1;COL6A2;COL1A2;CCBE1;C1QL1;COL14A1;COL15A1"
"CC_intermediate_filament%0005882",0.0192771084337349,0.127146885413996,0.449380944101262,1.56657004863426,7,33,"IFFO2;DSP;PKP2;GJA1;JUP;KRT17;EIF6;MNS1;PPL;NES;ADORA2A;KRT16;DES;NME1;KRT5;NEFL"
"CC_podosome%0002102",0.0189003436426117,0.127146885413996,-0.450603996241007,-1.57294635815109,10,43,"ACTB;LCP1;FERMT3;WDR1;ACTR3;GSN;PALLD;TPM4;DBNL;FLII;TPM3;CD2AP;TNS3;DOCK5;ASAP1"
"RA_SLC-mediated_transmembrane_transport%R-MMU-425407",0.0192307692307692,0.127478191911182,0.315774693013023,1.4281203606965,5,120,"SLC2A3;SLC3A2;SLC16A10;SLC20A1;SLC39A14;SLC5A6;SLC12A2;CALM1;SLCO4A1;SLC12A4;SLC38A2;SLC35B4;SLC45A3;SLC4A4;SLC22A15;EMB;SLC41A1;SLC4A8;SLC11A2;SLC7A11;SLC36A1;SLC7A6;SLC26A11;SLC39A8;SLC16A2;SLC24A4;SLC39A7;SLC47A1;SLC29A1;SLC38A3;SLC39A6;RHBG;SLC6A9;SLC38A1;SLC9A2;SLC43A1;SLC4A1;SLC30A1;SLC36A4;SLC26A4;SLC28A2;SLC6A3;SLC22A4;PDZD11;SLC33A1;SLC1A1;SLC6A13;SLC32A1;SLC11A1;SLC41A2;SLC1A2"
"RA_G1/S_Transition%R-MMU-69206",0.0190735694822888,0.127478191911182,0.342990530258936,1.46828661663656,6,79,"CDKN1A;CCNE1;CDKN1C;CCNE2;SKP2;PSMC6;CDC7;RPA1;PPP2CB;MCM8;PSMD11;PRIM1;PSMB6;ORC2;MNAT1;PSMD14;ORC5;PSMC2;CDC45;PSMF1;PRIM2;PSMD8;CCNA2;CDC25A;PSMC4;ORC1;CABLES1;PSMD9;PSMD13;GMNN"
"RA_Detoxification_of_Reactive_Oxygen_Species%R-MMU-3299685",0.0189035916824197,0.127478191911182,-0.506189274702123,-1.56293751729598,9,23,"PRDX2;CYBA;NCF2;CAT;CYBB;NCF1;GPX1;SOD2;NCF4;PRDX5;SOD1;TXN2;TXNRD2"
"KEGG_Glutathione_metabolism%mmu00480",0.0512820512820513,0.127747252747253,0.377750156827834,1.39416328603337,19,39,"GCLC;GSR;GSS;GSTT1;RRM2;LANCL1;GSTM1;CHAC1;GSTM5;GSTO1;GSTT3;TXNDC12;GGCT;NAT8F1;MGST3;MGST1;SMS;GSTK1;GCLM;GSTM4;GSTM2;GSTT2;GSTP1"
"CC_cytoplasmic_ribonucleoprotein_granule%0036464",0.0198019801980198,0.127887788778878,-0.407791372202794,-1.54985335476298,11,64,"ACTB;IQGAP1;HNRNPU;RPS4X;RAC1;DCP2;NCL;RPLP0;RPL6;CDC42;RPL28;RPS6;DHX9;MOV10;PCBP1;AGO4;EID1;STAU1;DDX6;SNRPB2;KHNYN;BTBD1;YTHDF2;TSTD1"
"MF_RNA_helicase_activity%0003724",0.0176565008025682,0.12851616977607,-0.424720201724534,-1.57102537779155,10,53,"G3BP1;DDX17;DDX21;DDX54;EIF4A2;HELZ2;DHX58;DHX9;DDX5;DDX39B;DDX51;DDX42;DDX6;DHX29;DDX41;UPF1;DHX33;DDX46;DDX24;DHX57"
"RA_HDR_through_Homologous_Recombination_(HRR)%R-MMU-5685942",0.0196560196560197,0.128967557538986,0.441435945341998,1.6596253985718,7,41,"POLK;RFC3;PCNA;RAD51AP1;EXO1;RFC4;RPA1;XRCC2;RAD51;POLD2;BLM;RAD51C;GEN1"
"BP_phosphatidylinositol_dephosphorylation%0046856",0.0121951219512195,0.130229659960833,-0.523994746928268,-1.65896568609472,6,25,"INPP5D;INPP5K;MTMR4;MTMR1;MTMR12;INPP5E;SYNJ1;INPP5B;PTEN;MTMR2;FIG4;MTMR3"
"BP_epithelial_cell_differentiation%0030855",0.0123456790123457,0.130882089819288,0.417373763279553,1.59661338561041,4,47,"VEGFA;CD63;SIX1;DNPH1;PCNA;TPP1;WNT9A;F11R;MSI1;KRT17;TOLLIP;NKX2-5;CTSB;FGFR2;SMO;KRT10;KRT16;BMP7;SLC9A2;DLX3;CRHR1;GATA6;GDF7;CNN3;TFAP2C"
"RA_Regulation_of_Insulin-like_Growth_Factor_(IGF)_transport_and_uptake_by_Insulin-like_Growth_Factor_Binding_Proteins_(IGFBPs)%R-MMU-381426",0.020253164556962,0.13154328091037,0.385707605577695,1.54216613858952,7,55,"SPP1;TNC;QSOX1;CSF1;IGF2;IGFBP2;AFP;IL6;KTN1;ANO8;GOLM1;VGF;CKAP4;APLP2;FBN1;EVA1A;RCN1;MEGF11"
"MF_hormone_activity%0005179",0.0184331797235023,0.132005351568307,0.502301119167215,1.61885804291255,7,22,"IGF2;INHBB;CCK;VGF;FBN1;ADM;METRNL;APLN;NPY;EDN1;NPPC;PTHLH;APELA;INHBA;CALCB"
"BP_phosphatidylinositol-3-phosphate_biosynthetic_process%0036092",0.0125673249551167,0.132273355462847,-0.613199430833189,-1.72511207843105,6,16,"PIK3CG;PIK3CD;UVRAG;INPP5E;PIK3R1;BECN1;INPP4A;FIG4;PIK3C2A"
"RA_Death_Receptor_Signaling%R-MMU-73887",0.0207407407407407,0.133362962962963,-0.345153680678339,-1.43080918915153,13,109,"FGD2;ARHGEF6;NSMAF;PREX1;VAV3;CYLD;RBCK1;NFKB1;IKBKB;TAB2;ARHGDIA;MADD;VAV1;APH1A;NFKBIA;SHARPIN;RASGRF2;UBE2L3;TRADD;SPPL2A;BIRC3;NET1;ARHGEF1;USP4;ARHGEF11;OTULIN;NCSTN;RTN4;USP21;ARHGEF2;MYD88;VAV2;RACK1;ARHGEF39;RHOA;ARHGEF9;ABR;UBA52;SPPL2B;XIAP;RPS27A;PLEKHG5;ARHGEF7;RELA;CASP2"
"KEGG_Peroxisome%mmu04146",0.0544871794871795,0.134530292716133,-0.358647639404924,-1.36794081198733,33,63,"ACSL5;ACOX3;ABCD1;PMVK;CAT;PHYH;MVK;HSD17B4;FAR1;SOD2;ACAA1A;ECH1;GNPAT;PRDX5;IDH1;SOD1;DECR2;CRAT"
