"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"RA_Visual_phototransduction%R-MMU-2187338",0.0137931034482759,0.101942132382085,0.486223679584255,1.73829585088393,5,34,"GPC1;SDC1;SDC4;CALM1;STRA6;MYO7A;NMT2;FNTB;LPL;RDH10"
"RA_Fc_epsilon_receptor_(FCERI)_signaling%R-MMU-2454202",0.0137825421133231,0.101942132382085,-0.381511553506802,-1.50072764910109,8,84,"CARD11;PLCG2;PSME1;VAV3;LYN;NFKB1;FOS;GRB2;BTK;IKBKB;PAK2;SHC1;RAC1;TAB2;PPP3CB;PIK3R2;NFKBIA;VAV1"
"MF_coreceptor_activity%0015026",0.0117096018735363,0.101942416310787,0.486675046877522,1.62791678919852,4,27,"CD80;IL1RAP;IL18RAP;FCRL1;TGFBR3;ACVR2A;ERBB2;IL12RB2;IL2RG;RECK;IL2RB;GFRA4;RAMP3;CSF2RB2;RGMB;KDR;CSPG4"
"MF_extracellular_matrix_structural_constituent%0005201",0.0120772946859903,0.103121516164994,0.437120253004597,1.62039586354021,4,41,"NID2;NID1;NTN1;TNC;LAMB1;THBS1;COL5A1;COL27A1;AGRN;COL2A1;FBLN1;TINAGL1;FBN1;LAMA5;LAMC2;PCOLCE2;LTBP4;FRAS1;HMCN2;LAMC1;LAMA4;MATN4;FBLN2;FN1;MATN2;LAMA3"
"RA_RMTs_methylate_histone_arginines%R-MMU-3214858",0.0145985401459854,0.104298459042985,-0.523741526974817,-1.65065618349749,7,26,"CCND1;RPS2;CARM1;CDK4;ARID1B;SMARCD2;SMARCB1;PRMT1;SMARCA4;SMARCC2;ARID1A"
"RA_G-protein_mediated_events%R-MMU-112040",0.0145985401459854,0.104298459042985,-0.528415351108862,-1.66538649665789,7,26,"PLCB2;GNAI2;PRKCD;GNA15;ADCY7;PRKACA;CAMKK2;PRKCG;PLCB4;PLCB3;CAMKK1;GNAQ;GNAI3;PRKAR2B"
"RA_Interleukin-2_family_signaling%R-MMU-451927",0.0145985401459854,0.104298459042985,-0.511915507775573,-1.61338457009279,7,26,"JAK2;INPP5D;PTPN6;PIK3CD;GRB2;SHC1;PIK3R2;SYK;PIK3R1;STAT3"
"RA_Sensory_Perception%R-MMU-9709957",0.0148883374689826,0.105200010907207,0.456725457097566,1.66354948963471,5,38,"GPC1;SDC1;SDC4;CALM1;STRA6;MYO7A;NMT2;FNTB;LPL;RDH10;GNB5;SDC2;GNAL"
"KEGG_Glutathione_metabolism%mmu00480",0.0384615384615385,0.105203619909502,0.393775211962397,1.44355692988376,14,39,"RRM2;GCLC;GSS;GSTT1;GSR;LANCL1;GSTM1;CHAC1;GSTM5;GSTT3;TXNDC12;SMS;GSTO1;MGST1;GSTM2;GGCT;MGST3;GSTT4;NAT8F1;GSTP1;GCLM;GSTK1;GSTM4;GGT7;GSTT2"
"RA_Detoxification_of_Reactive_Oxygen_Species%R-MMU-3299685",0.0150943396226415,0.105496308449549,-0.531384909619537,-1.62962042374069,7,23,"PRDX2;CYBA;NCF2;CAT;CYBB;NCF1;GPX1;NCF4;SOD2;PRDX5;TXN2;SOD1"
"KEGG_Amoebiasis%mmu05146",0.0394321766561514,0.106811429971517,-0.372184708410378,-1.42776156914972,24,68,"RAB7B;PLCB2;TGFB1;IL1R2;SERPINB9;NFKB1;ACTN1;PIK3CD;ITGB2;GNA15;SERPINB6B;PIK3R2;PRKACA;RAB7;PRKCG;PLCB4;COL4A1;PIK3R1;PLCB3;VCL;GNAQ;TGFB3;ITGAM;PRKCB"
"BP_defense_response%0006952",0.00884955752212389,0.106999195494771,-0.511912503760839,-1.69156285394219,4,33,"TLR3;TAPBP;TAP1;TGFB1;STAT2;STAT1;CYBB;STAT6;NOD2;CST3;LSP1"
"BP_pyroptotic_inflammatory_response%0070269",0.00878734622144113,0.106999195494771,-0.576441723784258,-1.74482231586231,4,22,"NLRP3;NLRP1B;NAIP6;NLRC4;CASP6;DHX9;NLRP1A;TRIM21;DPP9;NAIP5;NAIP2;GSDMD"
"BP_regulation_of_synaptic_vesicle_endocytosis%1900242",0.00878734622144113,0.106999195494771,-0.581754728569233,-1.76090416582322,4,22,"ACTB;ACTG1;PIP5K1C;ARPC3;RAC1;PPP3CB;LRRK2;PARK7;PICALM;BTBD9;ROCK1"
"BP_suppression_of_viral_release_by_host%0044790",0.00878734622144113,0.106999195494771,-0.56574719377349,-1.71245121250437,4,22,"TRIM30A;TRIM30D;TRIM12A;PML;TRIM5;TRIM21;TRIM25;VAPB;TRIM12C;TRIM26;TRIM11;TRIM27;TRIM35;TRIM30B;TRIM56;TRIM28"
"BP_positive_regulation_of_bone_mineralization%0030501",0.00928074245939675,0.109128205128205,0.459250391742465,1.58874475980813,3,31,"FGFR3;VDR;TFAP2A;ACVR2A;WNT4;BMPR1A;BMP7;SMAD3;ISG15;CD276;BMP6;FAM20C;SLC20A2;ADGRV1;ACVR2B;OSR2"
"BP_negative_regulation_of_endothelial_cell_apoptotic_process%2000352",0.00932400932400932,0.109128205128205,0.522498038600925,1.67090784886378,3,23,"SERPINE1;ITGB3;GATA2;NFE2L2;IL10;ABL2;BRAF;GATA3;NDNF;TEK;KDR;GAS6;KRIT1"
"BP_neuropeptide_signaling_pathway%0007218",0.0092378752886836,0.109128205128205,0.48185061750011,1.66387995427938,3,30,"TYRO3;PROKR2;SORT1;ECEL1;GRP;NPY;GAL;NPY1R;OPRD1;PROKR1;NTS;CRHR1;GPR37;PENK;TAC1;GALR1;SORL1;PROK2;NMBR;PDYN;SSTR5"
"BP_female_gonad_development%0008585",0.00911161731207289,0.109128205128205,0.519923529454125,1.65599853948468,3,21,"SERPINE1;TIPARP;UBB;INHBB;PDGFRA;WNT4;FST;LHX9;NUP107"
"RA_Homologous_DNA_Pairing_and_Strand_Exchange%R-MMU-5693579",0.0163265306122449,0.111832570004058,0.595908473453532,1.71819112621657,7,16,"RAD51AP1;EXO1;XRCC2;RAD51;BLM;RAD51C"
"RA_G1/S_Transition%R-MMU-69206",0.0163487738419619,0.111832570004058,0.347631077730527,1.47553919702219,5,79,"CDKN1A;CCNE1;CCNE2;CDKN1C;SKP2;RPA1;PPP2CB;CCNA2;PSMC6;CDC7;MCM8;PRIM1;PSMD11;PRIM2;ORC2;MNAT1;ORC5;PSMB6;PSMD9;CDC25A;PSMD14;PSMC2;PSMF1;CDC45;PSMC4;PSMD13;CABLES1"
"BP_response_to_activity%0014823",0.00968523002421307,0.112456281947807,0.450866852680957,1.68342712265765,3,42,"ITGB3;ANXA2;GCLC;NTRK1;PRKAA2;IL10;ATP1A3;COL6A1;IL6;BLOC1S6;SLC4A1;CAB39;GPAM;PPARD;EDN1;BMP6;CCL2;ALAD;SLC25A25;TNF;CDK1"
"MF_phosphotyrosine_residue_binding%0001784",0.0134453781512605,0.112636752814333,-0.444926225337276,-1.55314865050671,7,44,"SLA;PLCG2;SHE;PFN1;PTPN11;PTPN6;GRB2;STAP1;HCK;SH2D3C;SHC1;PIK3R2;VAV1;SYK;PIK3R1"
"RA_Class_A/1_(Rhodopsin-like_receptors)%R-MMU-373076",0.0170454545454545,0.112992033739456,0.341376115538001,1.47322556072775,5,90,"CCL22;C3AR1;CXCR4;CCL3;CXCL10;CCL5;CXCL2;F2R;PROKR2;CCL4;CX3CL1;P2RY1;P2RY2;CCK;CCL9;F2RL2;APLN;CHRM4;ANXA1;ADORA1;GRP;ADORA2A;NPY;S1PR1;GAL;NPY1R;OPRD1;PROKR1;NTS;EDN1;ADRA2B;ADRB1;CCRL2;GPR37;CCR7;C3;PLPPR2;ADORA2B;GPR132;LPAR1;PENK;TAC1;C5AR1;ADRA2A;CHRM3;ADRB3;GALR1;HTR1D;CXCL1;PROK2;NMBR;S1PR3;SSTR5;GPR35;CXCR2;OXTR;CXCL9;DRD1"
"RA_Synthesis_of_IP3_and_IP4_in_the_cytosol%R-MMU-1855204",0.0166975881261596,0.112992033739456,-0.566263884402044,-1.67949616365669,8,20,"PLD4;PLCB2;PLCG2;INPP5D;PLCB4;ITPKB;PLCB3;PTEN;ITPK1"
"RA_Regulation_of_signaling_by_CBL%R-MMU-912631",0.0170132325141777,0.112992033739456,-0.540988943318573,-1.62198635106719,8,21,"LYN;PIK3CD;GRB2;HCK;RAPGEF1;PIK3R2;VAV1;SYK;PIK3R1;RPS27A;UBA52"
"BP_lung_alveolus_development%0048286",0.00982800982800983,0.113215577782507,0.45002520638237,1.69161922803221,3,44,"FOSL2;ERRFI1;VEGFA;HOPX;ADA;LIF;TMEM38B;STRA6;FOXF1;COL6A1;SLC7A11;TMTC3;MAN1A2;FBN1;BLOC1S6;FGFR2;MMP12;ACE;SMPD3;PTHLH;ATXN1;PDGFA;KDR;NKIRAS1;FLT4"
"BP_camera-type_eye_development%0043010",0.0099502487562189,0.113728233830846,0.436576103915694,1.65468251688843,3,47,"CDKN1C;ABI2;ARHGAP35;JAG1;STRA6;MITF;RCN1;NR2E1;SHH;FBN1;AHR;FOXC1;VAX1;CC2D2A;FAT1;SIX3;TSKU;VAX2;PAX2;SLC25A25"
"KEGG_Peroxisome%mmu04146",0.0431309904153355,0.114814814814815,-0.36770853835511,-1.39142991804799,26,63,"ACOX3;ACSL5;ABCD1;CAT;PMVK;PHYH;HSD17B4;MVK;FAR1;IDH1;ACAA1A;SOD2;ECH1;PRDX5;DECR2;GNPAT;SOD1;CRAT;PXMP4"
"KEGG_Adrenergic_signaling_in_cardiomyocytes%mmu04261",0.0432098765432099,0.114814814814815,-0.341053021620098,-1.35356226102944,27,86,"PLCB2;GNAI2;ATP1B3;TPM4;PIK3CG;ATP1A1;AKT1;PIK3R5;PIK3R6;ADCY7;ATP2A3;CREB1;PPP2R5C;MAPK14;TPM3;PRKACA;AKT2;PLCB4;ATF6B;PPP1CA;PLCB3"
"RA_Inositol_phosphate_metabolism%R-MMU-1483249",0.017636684303351,0.115718244969946,-0.466848756647855,-1.55257515722985,9,34,"PLD4;PLCB2;PLCG2;INPP5D;ISYNA1;PPIP5K2;IMPA2;PLCB4;ITPKB;PLCB3;PTEN;ITPK1"
"BP_positive_regulation_of_NF-kappaB_transcription_factor_activity%0051092",0.0103703703703704,0.117595048629531,-0.375104031065851,-1.54461118266854,6,102,"TLR3;RAB7B;CARD11;PLCG2;SLCO3A1;TRIM30A;CD84;CAT;TRIM30D;RBCK1;NLRP3;EIF2AK2;IKBKB;TRIM12A;NLRC4;CARM1;IRAK1;ZBTB7A;TRIM14;MTPN;CARD9;NOD2;IRAK2;TRIM5;DHX9"
"BP_insulin-like_growth_factor_receptor_signaling_pathway%0048009",0.0106100795755968,0.117595048629531,0.396195464222272,1.56545496770635,3,55,"EPHB4;FGFR3;TYRO3;RET;KRAS;IGF2;DDR1;FLT1;NTRK1;COL6A1;ERBB2;EGFR;PDGFRA;EPHB2;FGFR2;NTRK2;EIF2AK3;IGF1R;ATXN1;EPHB3;EPHA8;TEK;KDR;GHR;FLT4;ERCC1"
"BP_phagocytosis,_engulfment%0006911",0.0104712041884817,0.117595048629531,-0.561869272048115,-1.72646178857037,5,23,"SH3BP1;AIF1;GSN;ITGB2;RAC1;ELMO1;CDC42;CLCN3;HAVCR1;ITGAM;FCGR3;MYH9;TIMD2;BIN2;FCER1G;FCGR2B"
"BP_regulation_of_protein_localization_to_plasma_membrane%1903076",0.0105448154657293,0.117595048629531,-0.547944440696662,-1.65856434142864,5,22,"ACTB;PIK3R2;STX7;PIK3R1;ZDHHC2;VPS4A;RACK1;ZDHHC7;CAMK2G;CDK5;VAMP8;APPL1;CSNK2A1"
"BP_positive_regulation_of_cell_adhesion%0045785",0.0107238605898123,0.117962466487936,0.385080520095765,1.52596840190936,3,57,"NID1;STX3;LAMB1;VEGFA;CCL5;CD63;RHOD;SRC;TPM1;PKP2;CX3CL1;ITGAV;CXCL12;DAB2;ERBB2;SELP"
"BP_cellular_response_to_xenobiotic_stimulus%0071466",0.0108108108108108,0.118031464300121,0.373907255315369,1.47629419453277,3,56,"SERPINE1;ITGB3;TFRC;RNF149;CCL4;PRNP;PCNA;KCNH2;UMPS;PRKAA2;NFE2L2;PPM1E;EGFR;GSTM1;BRAF;CRHBP;RAP2A;BLM;FANCB;CD69"
"BP_midbody_abscission%0061952",0.0110294117647059,0.11952614379085,-0.572424215932441,-1.67515679987241,5,20,"STX2;KIF20A;MTMR4;CHMP2A;CHMP1B;CHMP6;CHMP1A;VPS4A;VPS4B;PDCD6IP"
"BP_regulation_of_DNA_damage_checkpoint%2000001",0.0111358574610245,0.119792349010874,0.636022563123608,1.80383727707823,4,15,"WDR76;RFWD3;BARD1;BRCA1;ETAA1;RAD51;FEM1B;RPA2"
"KEGG_HIF-1_signaling_pathway%mmu04066",0.0460122699386503,0.121107767102674,-0.339839616191648,-1.35404351069616,29,87,"IFNGR1;PLCG2;MKNK2;PFKP;NFKB1;MTOR;AKT1;PIK3CD;ALDOC;MKNK1;PIK3R2;CYBB;VHL;RPS6;HK3;AKT2;PRKCG;IL6RA;PIK3R1;IFNGR2;MAP2K2;STAT3;ENO3;RPS6KB2;PRKCB;PFKL;HK2;CAMK2G;RPS6KB1;PFKFB3;BCL2;CUL2;EGLN1;RELA;ARNT"
"RA_Arachidonic_acid_metabolism%R-MMU-2142753",0.0189035916824197,0.121550094517958,-0.538861029825496,-1.61560646718111,9,21,"ALOX5AP;CYP8B1;DPEP2;PTGIS;PTGS1;DPEP3;GPX1;PON2;TBXAS1"
"RA_HDACs_deacetylate_histones%R-MMU-3214815",0.0188679245283019,0.121550094517958,-0.520616575381887,-1.59659672079831,9,23,"ARID4A;MBD3;HDAC1;SUDS3;HMG20B;GATAD2A;MTA3;BRMS1;CHD4;MTA2;KDM1A;RCOR1;CHD3;ARID4B"
"CC_intermediate_filament%0005882",0.0145278450363196,0.121719782736732,0.457158712683366,1.5814735008305,5,33,"IFFO2;DSP;GJA1;JUP;PKP2;MNS1;KRT17;EIF6;NES;PPL;ADORA2A;DES;KRT16;KRT5;NME1;NEFL;KRT18"
"BP_cochlea_development%0090102",0.0116822429906542,0.122079439252336,0.498566806668938,1.63262596373311,4,25,"FGFR3;GATA2;CECR2;IFT27;HEY2;CCNA2;CDH23;MYO7A;GATA3;SOBP;VANGL2;HES1;PAX2"
"BP_collagen-activated_tyrosine_kinase_receptor_signaling_pathway%0038063",0.0115740740740741,0.122079439252336,0.433636249970307,1.54071448924223,4,34,"EPHB4;FGFR3;TYRO3;RET;DDR1;FLT1;NTRK1;ERBB2;EGFR;PDGFRA;EPHB2;FGFR2;NTRK2;IGF1R;EPHB3;EPHA8;TEK;KDR;FLT4"
"BP_hepatocyte_growth_factor_receptor_signaling_pathway%0048012",0.011441647597254,0.122079439252336,0.456797578704703,1.61160157261872,4,33,"EPHB4;FGFR3;TYRO3;RET;STMN1;BCAR1;DDR1;FLT1;NTRK1;ERBB2;EGFR;PDGFRA;EPHB2;FGFR2;NTRK2;IGF1R;EPHB3;EPHA8;TEK;KDR;FLT4"
"BP_endochondral_ossification%0001958",0.0116279069767442,0.122079439252336,0.482391048718333,1.59739660625883,4,26,"MMP13;PHOSPHO1;RUNX2;COL2A1;IFT80;EXT1;FOXC1;GALNT3;NPR2;BMP6;ENPP1;SMPD3;PTHLH;CBS;HSPG2"
"BP_adaptive_immune_response%0002250",0.0125786163522013,0.125128292849812,-0.402342006792636,-1.5648612439309,7,75,"H2-DMB1;BTLA;TAP1;CD84;JAK2;CSK;ERAP1;DBNL;LYN;H2-T23;TREX1;PIK3CD;BTK;GPR183;CD8A;CD86;NOD2;PDIA3;PRR7;SYK;TNFRSF14;SLAMF6;TNFRSF11A;LAG3;OTUB1;KLRK1;EIF2AK4"
"BP_epithelial_cell_differentiation%0030855",0.0124378109452736,0.125128292849812,0.417894450396831,1.58387652181226,4,47,"VEGFA;CD63;DNPH1;SIX1;PCNA;WNT9A;TPP1;MSI1;KRT17;F11R;CTSB;TOLLIP;NKX2-5;FGFR2;SMO;KRT10;BMP7;SLC9A2;KRT16;DLX3;CRHR1;CNN3;CDK1;GDF7"
"BP_RNA_export_from_nucleus%0006405",0.0126582278481013,0.125128292849812,-0.628859963366595,-1.73423428481034,6,15,"POM121;RAE1;NUP214;RBM33;NUP98;ALYREF;ALYREF2;TPR;XPO5;NUP153;NUP188;NUP62"
"BP_response_to_calcium_ion%0051592",0.0120772946859903,0.125128292849812,0.440750430245327,1.63385285654011,4,41,"SDC1;ANXA5;THBS1;CALM1;SLC25A13;EGFR;TRPC1;CAV1;PLA2G4A;PTK2B;HOMER1;ADAM9;AHCYL1;MNAT1;PCSK1;PLCD1"
"BP_mitotic_spindle_organization%0007052",0.0125944584382872,0.125128292849812,0.426042662713381,1.60096165844666,4,45,"PLK2;SPC25;TUBG1;STMN1;TACC2;EML1;PLK5;GPSM2;KIF2A;PLK3;DLGAP5;CENPH;NDC80"
"BP_negative_regulation_of_innate_immune_response%0045824",0.012216404886562,0.125128292849812,-0.501072774654211,-1.6562986255827,6,32,"MNDAL;GRN;TRAFD1;PTPN6;TREX1;IFI203;CCR1;DHX58;TRIM21;SMPDL3B;IFI209;CACTIN;NMI"
"BP_response_to_fatty_acid%0070542",0.0125,0.125128292849812,-0.611965928939964,-1.71165080906953,6,16,"UCP2;SCD2;CD36;CAT;SCD1;TRPV4"
"BP_regulation_of_cell_size%0008361",0.0124333925399645,0.125128292849812,-0.566437224213675,-1.69505869196519,6,21,"CLN8;VAV3;MTOR;RAC1;CREB1;VAV1;MTPN;E2F4;LARS1;MSN;ARHGAP5;VAV2"
"RA_mRNA_3'-end_processing%R-MMU-72187",0.0197693574958814,0.125858384850017,-0.424896968075441,-1.55049692954581,11,54,"SRSF5;PAPOLA;SRSF2;CPSF3;SRSF7;SRRM1;SRSF1;SRSF9;SRSF3;CPSF1;CPSF6;SYMPK;DDX39B;CPSF2;THOC6;CPSF4;THOC2;CPSF7;CHTOP;PCF11;ALYREF;ZC3H11A"
"KEGG_Gastric_acid_secretion%mmu04971",0.0490998363338789,0.128026676048151,-0.423237368016684,-1.45077375329334,29,40,"ACTB;ACTG1;PLCB2;GNAI2;ATP1B3;ATP1A1;ADCY7;SLC4A2;PRKACA;PRKCG;PLCB4;KCNJ10;PLCB3;GNAQ;GNAI3"
"KEGG_Choline_metabolism_in_cancer%mmu05231",0.0496124031007752,0.128165374677003,-0.344392431347747,-1.35060063950606,31,77,"FOS;PIP5K1C;MTOR;AKT1;PIK3CD;GRB2;DGKG;PLD2;WASF2;RAC1;SLC22A5;WAS;PIK3R2;NRAS;AKT2;PRKCG;PIK3R1;DGKZ;RAC2;MAP2K2;RPS6KB2;PLPP1;PRKCB;TSC2"
"CC_cell_cortex%0005938",0.0163447251114413,0.129474940334129,-0.329666906139831,-1.40123356504474,10,138,"MYL12B;FNBP1;ITCH;DBN1;MARCKS;MYL12A;DBNL;ACTR2;GIPC1;CDC42SE1;PFN1;RYR1;IQGAP1;PXN;GRB2;NEDD9;MYO9B;PSEN1;RAC1;CD2AP;NCL;RIC8A;CSNK1G2;AKT2;CLIP2;DCTN1;CORO1C;CYTIP;SPIRE1;ILK;MYO1C;CD302;NDFIP1;MAP2K2;NUMA1;ARF6;CTSZ"
"CC_collagen_trimer%0005581",0.0160550458715596,0.129474940334129,0.53849786575439,1.70026664280395,6,22,"COL18A1;EMILIN2;COL5A1;COL27A1;COL2A1;COL6A1;COL7A1;COL12A1;COL1A2;COL6A2;CCBE1;C1QL1;COL14A1"
"CC_male_germ_cell_nucleus%0001673",0.0167064439140811,0.129474940334129,0.37193092714241,1.44498253124425,6,51,"HMGA1;HSPA2;PCNA;TRIM24;RPA1;HMGA2;PRMT5;TBPL1;CHTF18;BRCA1;RAD51;RAD18;BLM;TBP"
"RA_Phase_I_-_Functionalization_of_compounds%R-MMU-211945",0.0208333333333333,0.130056634304207,-0.453495238325081,-1.51942492646969,11,35,"CYP8B1;CYP27A1;PTGIS;ACSS1;PTGS1;CYP2S1;CYB5B;ALDH2;AHRR;NQO2;AIP;BPHL;TBXAS1"
"RA_PLC_beta_mediated_events%R-MMU-112043",0.0207547169811321,0.130056634304207,-0.508280056321728,-1.5587637995874,10,23,"PLCB2;PRKCD;GNA15;ADCY7;PRKACA;CAMKK2;PRKCG;PLCB4;PLCB3;CAMKK1;GNAQ;PRKAR2B"
"RA_Cell_Cycle_Checkpoints%R-MMU-69620",0.0213523131672598,0.130757498729029,0.28934999704407,1.38339166357131,5,192,"CDKN1A;CCNE1;CCNE2;SPC25;CDKN1C;CENPK;RFC3;EXO1;CENPU;CDC16;RPA1;CENPQ;PPP2CB;CCNA2;PSMC6;CDC7;DYNLL1;KIF2A;MCM8;ANAPC4;NUP160;SKA1;CENPI;PSMD11;RFC4;RNF168;BLM;CENPH;UIMC1;SPC24;ORC2;NDC80;ORC5;NUP37;PSMB6;PSMD9;ZWINT;NUP107;RAD17;CDC25A;PSMD14;MAD2L1;RAD1;PSMC2;NUP85;PSMF1;ITGB3BP;CDC45;PSMC4;UBE2S;CENPP;PSMD13;CDK1;CDC23;ZW10;CHEK2;NUP43;BUB1"
"RA_Transferrin_endocytosis_and_recycling%R-MMU-917977",0.0213219616204691,0.130757498729029,0.505856380690301,1.63820130112984,9,24,"TFRC;STEAP3;ATP6V0A1;ATP6V1E1;ATP6V1H;ATP6V1C1;ATP6V0D2;ATP6V1D;ATP6V1A;MCOLN1;ATP6V1C2;ATP6V0C;STEAP2"
"RA_PI5P,_PP2A_and_IER3_Regulate_PI3K/AKT_Signaling%R-MMU-6811558",0.021630615640599,0.13121213072552,-0.421588450160148,-1.51018470975877,12,49,"PIP4K2A;PIP4K2B;PIP5K1C;AKT1;PIK3CD;GRB2;CD86;RAC1;IRAK1;PPP2R5C;PIK3R2;RHOG;VAV1;IL1RL1;PIK3R1;RAC2;IRAK4"
"BP_protein_autophosphorylation%0046777",0.0133729569093611,0.131306281599968,-0.34755766141083,-1.44906705013086,8,118,"FES;MAP4K1;JAK2;NEK6;LYN;STK17B;FGFR1;MTOR;EIF2AK2;STK4;TAOK3;HCK;PAK2;VRK2;PAK1;DAPK1;IRAK1;SIK1;MAP3K11;IRAK2;PRKACA;LRRK2;CAMKK2;GRK5;SYK;PRKX;MAP3K9;PTPRC;DDR2;SLK;ABL1;EIF2AK4;MARK2;EIF2AK1"
"KEGG_Ras_signaling_pathway%mmu04014",0.0529986052998605,0.132023311416617,-0.294919950306407,-1.27895437519077,37,159,"RASGRP4;PLCG2;GNG2;RALB;GNB2;RASSF5;RASA4;NFKB1;CHUK;PTPN11;FGFR1;AKT1;STK4;PIK3CD;GRB2;RASA3;IKBKB;PLD2;PAK2;SHC1;PAK1;GNG10;RAC1;PIK3R2;RASGRP3;RASGRF2;CDC42;NRAS;PRKACA;AKT2;GNB1;RGL2;HTR7;PRKCG"
"KEGG_Synaptic_vesicle_cycle%mmu04721",0.0527704485488127,0.132023311416617,0.348853892391242,1.35645567068709,19,51,"STX3;ATP6V0A1;ATP6V1E1;ATP6V1H;ATP6V1C1;ATP6V0D2;ATP6V1D;CLTB;ATP6V1A;CACNA1A;UNC13A;SLC1A1;AP2A1;SLC6A13;SLC6A9;ATP6V1C2;DNM3;SLC1A2;SLC6A4;ATP6V0C;STXBP1;NSF;SLC32A1"
"KEGG_Pancreatic_cancer%mmu05212",0.0522151898734177,0.132023311416617,-0.353256260273122,-1.36693420458294,32,73,"CCND1;ARHGEF6;RALB;TGFB1;NFKB1;CHUK;MTOR;AKT1;PIK3CD;IKBKB;BAK1;PLD2;STAT1;RAC1;PIK3R2;CDC42;AKT2;CDK4;PIK3R1;RALBP1;RAC2;STAT3;CASP9;RPS6KB2;TGFB3"
"KEGG_Breast_cancer%mmu05224",0.0527950310559006,0.132023311416617,0.277550844026083,1.25347705526616,16,116,"CDKN1A;POLK;GADD45B;TCF7;KRAS;CDK6;FZD5;WNT9A;WNT11;DLL1;JAG1;HEY2;ERBB2;EGFR;HEY1;GADD45A;FRAT2;WNT3;BRCA1;BRAF;TCF7L1;WNT4;TRP53;AKT3;WNT7B;DVL2;DLL4;FGF9;LEF1;WNT7A;BAX;WNT2B;SOS2;FZD2;HES1;SHC4;IGF1R;FZD6;FGF15;FZD4"
"MF_cyclin-dependent_protein_serine/threonine_kinase_regulator_activity%0016538",0.0161662817551963,0.132922761098281,0.494842441687125,1.60294887242912,6,24,"CCNE1;CCNG1;CCNF;CCNE2;CCNO;CCNG2;CNPPD1;CCNA2;CCNJ"
"CC_cell_leading_edge%0031252",0.0181518151815182,0.13328121946453,-0.416006144665055,-1.56599123632622,10,63,"CORO1A;SH3BP1;DOCK8;SHTN1;CORO1B;ACTR3;ARPC2;CFL1;IQGAP1;PXN;CAPRIN1;ARHGAP1;ARPC3;CD2AP;CDC42;DCTN1;EXOC8;DPP9;SLK;ABL1"
"CC_filopodium%0030175",0.0184873949579832,0.13328121946453,-0.433449698491603,-1.59365617085499,10,55,"LCP1;SHTN1;ADGRA2;MYO1G;TUBB3;DBN1;VASP;CFL1;PPP1R9B;PALLD;MYO6;TWF2;ITGB1;TRPV4;UBE2Q1"
"CC_ruffle_membrane%0032587",0.0180623973727422,0.13328121946453,-0.37266734549533,-1.46768970638155,10,84,"FGD2;LCP1;PLCG2;PLEKHO1;SH3BGRL3;ARPC2;AIF1;CFL1;PPP1R9B;EEF1A1;PLEK;MYO6;ITGB1;PIP5K1C;TRPV4;INPP5K;SH2D3C;PAK1;RAC1;CDC37;AKT2;CORO1C;ABCA7;PLEKHA1;MYO1C;DIAPH1"
"BP_motor_neuron_axon_guidance%0008045",0.0138568129330254,0.134255081596134,0.497114761217226,1.61030962349194,5,24,"NTN1;CXCR4;CXCL12;CHN1;LMO4;ERBB2;ETV4;SLIT1;ALCAM;LHX4;LHX1"
"BP_lung_development%0030324",0.0138121546961326,0.134255081596134,0.363701349811291,1.53478205109338,4,78,"FOSL2;VEGFA;ANXA2;FOXA1;ADA;EPAS1;LIF;CEBPA;STRA6;FOXF1;COL6A1;EGFR;PDGFRA;EVA1A;TMTC3;SHH;FBN1;BLOC1S6;LAMA5;BMPR1A;FGFR2;RBP4;WNT7B;SIM2;FGF9;HES1;SMPD3;FOXP1;MYCN;MOSMO;WWP1;CRISPLD2;KDR;CTNNB1;CLCN2;ACVR2B;SMAD2;NKX2-1;CCBE1;FENDRR;ZFPM2;STK40;PITX2;FGF8"
"KEGG_Dilated_cardiomyopathy%mmu05414",0.0544,0.134315044247788,-0.383618249102334,-1.40031699414973,33,52,"ACTB;ACTG1;ITGB7;ITGA4;TGFB1;TPM4;ITGB1;ADCY7;ATP2A3;TPM3;PRKACA;ITGA2B;MYBPC3"
"BP_anterior/posterior_pattern_specification%0009952",0.0139664804469274,0.134427374301676,0.344768304710968,1.47689288048052,4,82,"TGFBR1;BHLHE41;ARC;HELT;CELSR1;HEY2;ACVR2A;HOXB4;HEY1;HOXC10;CDX2;WNT3;SHH;HOXA10;LHX1;BMPR1A;SMO;BHLHE40;TCF15;RARG;VANGL2;HOXB9;HES1;T;HOXD13;HOXC13;TBX1;HOXB8;BARX1;OTX1;ALX4;ACVR2B;SMAD2;HEYL;MSX1;HOXB6;IFITM1;HOXC9;HOXA9;HOXA7;HOXB7"
"RA_Nicotinate_metabolism%R-MMU-196807",0.0226415094339623,0.134800838574423,-0.568944062083806,-1.62800590214293,11,18,"CYP8B1;PTGIS;PARP14;PARP9;PARP8;PARP10;NADK;PARP4;NAMPT"
